POSTCODE,POSITIONAL_QUALITY_INDICATOR,PO_BOX_INDICATOR,TOTAL_NUMBER_OF_DELIVERY_POINTS,DELIVERY_POINTS_CPLC,DOMESTIC_DELIVERY_POINTS,NON_DOMESTIC_DELIVERY_POINTS,PO_BOX_DELIVERY_POINTS,MATCHED_ADDRESS_PREMISES,UNMATCHED_DELIVERY_POINTS,COUNTRY_CODE,NHS_REGIONAL_HA_CODE,NHS_HA_CODE,ADMIN_COUNTY_CODE,ADMIN_DISTRICT_CODE,ADMIN_WARD_CODE,POSTCODE_TYPE,WKT
EX2 7PD,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX2 9ZN,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX4 1BX,10,N,4,4,4,0,0,4,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003506,S,POINT (291113 92187)
EX4 1WG,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX4 3AL,10,N,48,48,48,0,0,17,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291619 92335)
EX4 3AQ,10,N,4,4,4,0,0,2,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291605 92205)
EX4 3BT,10,N,44,44,44,0,0,4,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291487 92375)
EX4 3BW,10,N,13,13,13,0,0,13,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291582 92420)
EX4 3EH,10,N,9,9,4,5,0,6,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291936 92651)
EX4 3HY,10,N,10,10,4,6,0,8,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291828 92430)
EX4 3QB,10,N,1,1,0,1,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,L,POINT (292157 92808)
EX4 3RW,10,N,1,1,0,1,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291969 92805)
EX4 3YH,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX4 4AD,10,N,2,2,2,0,0,2,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003493,S,POINT (291254 93840)
EX4 4AF,10,N,24,24,24,0,0,24,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003493,S,POINT (291216 93938)
EX4 4PS,10,N,1,1,0,1,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003493,L,POINT (291901 93838)
EX4 4RQ,10,N,1,1,0,1,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003493,L,POINT (291595 93985)
EX4 6JX,10,N,23,23,23,0,0,12,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (292828 93429)
EX4 6NA,10,N,65,65,64,1,0,55,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (292855 93697)
EX4 6PU,10,N,21,21,18,3,0,11,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (292732 93348)
EX4 6PY,10,N,5,5,5,0,0,5,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (292670 93389)
EX4 6TP,10,N,1,1,1,0,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003493,S,POINT (292494 93932)
EX4 6TR,10,N,26,26,26,0,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (292391 93439)
EX1 1EU,10,N,9,9,0,9,0,6,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (292130 92670)
EX1 1NN,10,N,1,1,0,1,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,L,POINT (292446 92788)
EX1 1NT,10,N,5,5,0,5,0,2,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (292418 92467)
EX1 1SG,10,N,33,32,32,1,0,1,1,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (292291 92405)
EX1 1WB,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX1 2BQ,10,N,6,6,6,0,0,6,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,S,POINT (292847 93124)
EX1 9JS,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX2 4JP,10,N,8,8,8,0,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (292253 92228)
EX2 5ZX,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX2 8WW,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX4 1BJ,10,N,19,19,17,2,0,18,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003506,S,POINT (291188 92072)
EX4 1EH,10,N,23,23,21,2,0,21,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003506,S,POINT (291147 92243)
EX4 1EJ,10,N,9,8,7,2,0,8,1,E92000001,E19000002,E18000010,E10000008,E07000041,E05003506,S,POINT (291122 92319)
EX4 3AD,10,N,74,74,74,0,0,2,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291671 92425)
EX4 3AZ,10,N,7,7,3,4,0,6,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291768 92536)
EX4 3BG,10,N,5,4,3,2,0,4,1,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291741 92614)
EX4 4AE,10,N,11,11,11,0,0,11,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003493,S,POINT (291280 93889)
EX4 4AW,10,N,14,14,14,0,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (291990 93498)
EX4 4DE,10,N,21,21,21,0,0,21,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291347 93270)
EX4 4DZ,10,N,62,62,61,1,0,46,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291473 92812)
EX4 4EX,10,N,1,1,0,1,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,L,POINT (291953 93166)
EX4 6LH,10,N,18,18,18,0,0,18,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,S,POINT (292984 93457)
EX4 6LQ,10,N,15,15,14,1,0,5,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,S,POINT (292948 93495)
EX4 6QU,10,N,28,28,27,1,0,20,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (292602 93207)
EX1 1DT,10,N,7,7,7,0,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291870 92415)
EX1 2BR,10,N,24,24,19,5,0,13,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,S,POINT (292829 92912)
EX1 2BY,10,N,4,4,4,0,0,4,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,S,POINT (292860 93041)
EX1 9NF,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX1 9UL,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX2 4EH,10,N,21,21,21,0,0,14,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003504,S,POINT (292760 92289)
EX2 4HX,10,N,9,9,9,0,0,5,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (292351 92320)
EX2 4TA,10,N,36,35,13,23,0,26,1,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,S,POINT (292733 92380)
EX2 7YU,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX4 1BU,10,N,12,12,12,0,0,12,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003506,S,POINT (291082 92191)
EX4 1DJ,10,N,16,16,16,0,0,16,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003506,S,POINT (291287 92320)
EX4 1DT,10,N,4,4,4,0,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003506,S,POINT (291170 92287)
EX4 3DL,10,N,1,1,0,1,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,L,POINT (291988 92614)
EX4 3HN,10,N,56,56,56,0,0,19,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291706 92692)
EX4 4BN,10,N,18,18,18,0,0,18,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291270 93177)
EX4 4EF,10,N,24,24,24,0,0,24,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291546 92617)
EX4 4JH,10,N,68,68,68,0,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291857 93095)
EX4 4LU,10,N,37,37,36,1,0,37,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (292036 93388)
EX4 4NL,10,N,19,19,19,0,0,19,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (292254 93369)
EX4 4PT,10,N,1,1,0,1,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003493,L,POINT (291819 93967)
EX4 4XD,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX4 6HT,10,N,21,21,20,1,0,15,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003498,S,POINT (292948 93888)
EX1 1AE,10,N,3,3,3,0,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291960 92581)
EX1 1BP,10,N,3,3,1,2,0,2,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (292018 92378)
EX1 1HY,10,N,1,1,1,0,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (292158 92482)
EX1 1NS,10,N,7,7,0,7,0,4,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (292370 92541)
EX1 1XL,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX1 1ZQ,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX1 1ZS,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX1 3WG,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX1 3YE,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX1 9SP,10,N,1,1,0,1,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (292446 92788)
EX1 9SY,10,N,1,1,0,1,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (292446 92788)
EX2 4EA,10,N,6,6,6,0,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291777 92070)
EX2 7NZ,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX2 7WG,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX4 1AG,10,N,6,6,6,0,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003506,S,POINT (291475 92041)
EX4 2WX,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX4 3HA,10,N,31,31,31,0,0,26,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291555 92589)
EX4 4BX,10,N,5,5,0,5,0,5,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291218 93287)
EX4 4DQ,10,N,8,8,8,0,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (292214 93053)
EX4 4JF,10,N,25,25,25,0,0,13,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291560 92966)
EX4 4LT,10,N,9,9,9,0,0,8,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (292057 93297)
EX4 4NT,10,N,4,4,0,4,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291173 93310)
EX4 4PZ,10,N,1,1,0,1,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003493,L,POINT (291819 93967)
EX4 4UZ,10,N,6,6,6,0,0,6,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (292221 93347)
EX4 6JL,10,N,55,55,55,0,0,49,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (292711 93732)
EX4 6QF,10,N,7,7,7,0,0,7,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (292650 93449)
EX1 1QL,10,N,6,6,0,6,0,4,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (292380 92633)
EX1 2AX,10,N,6,6,6,0,0,3,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,S,POINT (292775 92913)
EX1 2HF,10,N,31,31,30,1,0,16,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,S,POINT (292859 93179)
EX1 2LB,10,N,1,1,0,1,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292596 92962)
EX1 2WH,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX1 9EF,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX1 9LX,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX1 9QZ,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX2 4HG,10,N,14,14,14,0,0,14,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003504,S,POINT (292394 92149)
EX2 4TG,10,N,21,21,21,0,0,3,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,S,POINT (292925 92395)
EX4 1DA,10,N,13,13,12,1,0,10,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003506,S,POINT (291150 92106)
EX4 1DW,10,N,3,3,1,2,0,3,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003506,S,POINT (291488 92081)
EX4 1DY,10,N,27,27,22,5,0,26,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003506,S,POINT (291339 92172)
EX4 1EE,10,N,16,16,16,0,0,8,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003506,S,POINT (291156 92330)
EX4 3BR,10,N,17,13,9,8,0,6,4,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291606 92280)
EX4 3ER,10,N,35,35,29,6,0,30,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291808 92762)
EX4 3PZ,10,N,11,11,3,8,0,9,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (292250 92878)
EX4 4AT,10,N,17,17,17,0,0,16,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003493,S,POINT (291280 93580)
EX4 6PH,10,N,40,39,34,6,0,13,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (292735 93264)
EX1 1PR,10,N,12,12,0,12,0,5,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (292302 92602)
EX1 1RS,10,N,1,1,0,1,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,L,POINT (292241 92434)
EX1 1RZ,10,N,1,1,1,0,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,S,POINT (292639 92553)
EX1 1TE,10,N,23,23,23,0,0,22,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,S,POINT (292887 92473)
EX1 1XT,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX1 2JW,10,N,61,61,60,1,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,S,POINT (292609 92752)
EX1 2JX,10,N,2,2,0,2,0,2,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,S,POINT (292453 92837)
EX1 3WY,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX4 1EQ,10,N,1,1,0,1,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003494,L,POINT (291093 92431)
EX4 3AB,10,N,2,2,1,1,0,2,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291440 92483)
EX4 3AT,10,N,30,29,17,13,0,13,1,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291791 92448)
EX4 3EA,10,N,20,20,20,0,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291770 92704)
EX4 3NB,10,N,2,2,0,2,0,2,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291971 92820)
EX4 3QH,10,N,1,1,0,1,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,L,POINT (292203 92944)
EX4 3RB,10,N,13,13,10,3,0,3,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291743 92698)
EX4 3SB,10,N,10,10,2,8,0,10,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291872 92938)
EX4 4AJ,10,N,15,15,15,0,0,3,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291426 93429)
EX4 4AY,10,N,22,22,22,0,0,18,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291295 93506)
EX4 4BU,10,N,12,12,12,0,0,10,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291214 93249)
EX4 4LR,10,N,9,9,9,0,0,8,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (292004 93286)
EX4 4NR,10,N,17,17,17,0,0,15,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (292199 93573)
EX4 4PY,10,N,4,4,1,3,0,2,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003493,S,POINT (291819 93967)
EX4 6BH,10,N,15,15,15,0,0,12,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (292430 93400)
EX1 1BU,10,N,2,2,0,2,0,2,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291896 92478)
EX1 1BW,10,N,19,19,15,4,0,5,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291947 92428)
EX1 1GQ,10,N,2,2,0,2,0,2,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (292224 92785)
EX1 1QP,10,N,1,1,0,1,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (292374 92596)
EX1 1UG,10,N,20,17,0,20,0,3,3,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (292464 92511)
EX1 1ZN,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX1 2BN,10,N,8,8,8,0,0,6,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,S,POINT (292933 92994)
EX1 2HQ,10,N,15,15,15,0,0,7,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,S,POINT (292997 93035)
EX2 4JQ,10,N,12,12,12,0,0,11,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003504,S,POINT (292291 92124)
EX2 4XJ,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX2 5WW,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX4 3AA,10,N,11,11,11,0,0,11,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291428 92459)
EX4 3DB,10,N,4,4,4,0,0,2,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291617 92214)
EX4 3ET,10,N,50,48,42,8,0,15,2,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291731 92744)
EX4 3HP,10,N,16,16,2,14,0,13,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291896 92668)
EX4 3PL,10,N,7,7,1,6,0,3,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (292176 92908)
EX4 4BZ,10,N,76,76,76,0,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291366 93515)
EX4 4HL,10,N,51,51,50,1,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291964 93125)
EX4 4JW,10,N,41,41,41,0,0,38,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (291906 93385)
EX4 4LL,10,N,12,12,12,0,0,11,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (291761 93220)
EX4 6HZ,10,N,18,18,18,0,0,18,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003498,S,POINT (292610 93815)
EX4 6JH,10,N,9,9,9,0,0,7,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (292752 93637)
EX4 6WD,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX1 1AL,10,N,2,1,0,2,0,1,1,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291973 92279)
EX1 1DZ,10,N,15,15,4,11,0,15,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291988 92480)
EX1 2NP,10,N,26,26,24,2,0,2,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,S,POINT (292656 92951)
EX1 9DN,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX1 9JG,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX2 4DB,10,N,4,4,4,0,0,4,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (292085 92188)
EX2 4HS,10,N,12,12,12,0,0,2,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003504,S,POINT (292383 92270)
EX2 4SY,10,N,13,13,13,0,0,13,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003504,S,POINT (292641 92337)
EX2 7XZ,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX2 7YH,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX2 8LF,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
EX4 1DG,10,N,21,21,7,14,0,17,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003506,S,POINT (291334 92016)
EX4 3AW,10,N,1,1,0,1,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,L,POINT (291535 92226)
EX4 3BL,10,N,30,30,30,0,0,22,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291753 92480)
EX4 3EU,10,N,9,9,9,0,0,9,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291653 92825)
EX4 4FJ,10,N,10,10,10,0,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003502,S,POINT (291486 92962)
EX4 4LS,10,N,65,65,65,0,0,65,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (291978 93378)
EX4 6AL,10,N,15,15,14,1,0,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (292350 93055)
EX4 6AP,10,N,25,24,17,8,0,11,1,E92000001,E19000002,E18000010,E10000008,E07000041,E05003503,S,POINT (292382 93124)
EX4 6JT,10,N,39,39,39,0,0,39,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003498,S,POINT (292811 93916)
EX4 9YL,10,Y,1,1,0,0,1,1,0,E92000001,E19000002,E18000010,E10000008,E07000041,E05003497,L,POINT (292656 92951)
